WJetAlpgen
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -              8.02              0.02         1.0e+00         4.2e-03         6.8e-01         2.0e-03
        Mee_PAS            -inf            +inf               -               -              8.02              0.02         1.0e+00         4.2e-03         6.8e-01         2.0e-03
      sTele_PAS            -inf            +inf               -               -              8.02              0.02         1.0e+00         4.2e-03         6.8e-01         2.0e-03
       nJet_PAS            -inf            +inf               -               -              8.02              0.02         1.0e+00         4.2e-03         6.8e-01         2.0e-03
   Pt1stJet_PAS            -inf            +inf               -               -              8.02              0.02         1.0e+00         4.2e-03         6.8e-01         2.0e-03
  Eta1stJet_PAS            -inf            +inf               -               -              8.02              0.02         1.0e+00         4.2e-03         6.8e-01         2.0e-03
   Pt2ndJet_PAS            -inf            +inf               -               -              8.01              0.02         1.0e+00         4.2e-03         6.8e-01         2.0e-03
  Eta2ndJet_PAS            -inf            +inf               -               -              8.01              0.02         1.0e+00         4.2e-03         6.8e-01         2.0e-03
       nJet_all            -inf            +inf               -               -              8.01              0.02         1.0e+00         4.2e-03         6.8e-01         2.0e-03
     nJet_PtCut            -inf            +inf               -               -              8.01              0.02         1.0e+00         4.2e-03         6.8e-01         2.0e-03
nJet_PtCut_noOvrlp            -inf            +inf               -               -              8.01              0.02         1.0e+00         4.2e-03         6.8e-01         2.0e-03
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -              8.01              0.02         1.0e+00         4.2e-03         6.8e-01         2.0e-03
Pt1stJet_noOvrlp_ID         10.0000            +inf               -               -              8.01              0.02         1.0e+00         4.2e-03         6.8e-01         2.0e-03
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -              8.01              0.02         1.0e+00         4.2e-03         6.8e-01         2.0e-03
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -              8.01              0.02         1.0e+00         4.2e-03         6.8e-01         2.0e-03
Pt2ndJet_noOvrlp_ID         10.0000            +inf               -               -              8.01              0.02         1.0e+00         4.2e-03         6.8e-01         2.0e-03
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -              8.01              0.02         1.0e+00         4.2e-03         6.8e-01         2.0e-03
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -              7.93              0.02         9.9e-01         4.2e-03         6.8e-01         2.0e-03
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -              7.93              0.02         1.0e+00         4.3e-03         6.8e-01         2.0e-03
         sT_PAS            -inf            +inf               -               -              7.93              0.02         1.0e+00         4.3e-03         6.8e-01         2.0e-03
            Mee        100.0000            +inf               -               -              7.75              0.03         9.8e-01         4.3e-03         6.6e-01         2.1e-03
             sT        240.0000            +inf               -               -              7.75              0.03         1.0e+00         4.6e-03         6.6e-01         2.1e-03
    Mej_1stPair            -inf            +inf               -               -              7.75              0.03         1.0e+00         4.6e-03         6.6e-01         2.1e-03
